MSG, ID, DLC, Signal, Start, Length, Endianess, Scaling, Offset, Minimum, Maximum, Signed, Units, Multiplexed, Floating,
CellPhonePassport_Req_HS1, 1094, 8, CellLockRq_No_Actl, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
CellPhonePassport_Req_HS1, 1094, 8, CellPanicRq_No_Actl, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
CellPhonePassport_Req_HS1, 1094, 8, CellRstrtRq_No_Actl, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
CellPhonePassport_Req_HS1, 1094, 8, RollCodeCell_No_Actl, 55, 16, motorola, 1, 0, 0, 65535, false, unitless, N/A, no, 
SOBDMC_AutoSar_NetMgmt, 1445, 8, SOBDMC_AutoSarNMNodeId, 7, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
SOBDMC_AutoSar_NetMgmt, 1445, 8, SOBDMC_AutoSarNMControl, 15, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
SOBDMC_AutoSar_NetMgmt, 1445, 8, SOBDMC_AutoSarNMReserved1, 23, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
SOBDMC_AutoSar_NetMgmt, 1445, 8, SOBDMC_AutoSarNMReserved2, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
SOBDMC_AutoSar_NetMgmt, 1445, 8, SOBDMC_GWOnBoardTester, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
SOBDMC_AutoSar_NetMgmt, 1445, 8, SOBDMC_GWNMProxy, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
SOBDMC_AutoSar_NetMgmt, 1445, 8, SOBDMC_AutoSarNMReserved3, 55, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
SOBDMC_AutoSar_NetMgmt, 1445, 8, SOBDMC_AutoSarNMReserved4, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
HEV_Powertrain_Data5, 331, 8, TrnAout2ActlUflt_No_Cs, 7, 8, motorola, 1, 0, 0, 255, false, Unitless, N/A, no, 
HEV_Powertrain_Data5, 331, 8, TrnAout2ActUflt_No_Cnt, 15, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
HEV_Powertrain_Data5, 331, 8, TrnAout2_W_ActlUnfilt, 23, 16, motorola, 0.1, -3276.5, -3276.5, 3276.8, false, rad/s, N/A, no, 
HEV_Powertrain_Data5, 331, 8, HtrnAin_N_RqMnPrtct, 36, 13, motorola, 2, 0, 0, 16382, false, RPM, N/A, no, 
HEV_Powertrain_Data5, 331, 8, CmbbEngTqMn_B_ActlHtrn, 37, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Powertrain_Data5, 331, 8, CmbbDeny_B_ActlHtrn, 38, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
TCM_Rapid_Data_Response_4, 1703, 8, UUDTTCMResponse4, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
TCM_Rapid_Data_Response_3, 1702, 8, UUDTTCMResponse3, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
GPS_Data_Nav_3_HS1, 1127, 8, GPS_dimension, 2, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
GPS_Data_Nav_3_HS1, 1127, 8, GPS_Sat_num_in_view, 7, 5, motorola, 1, 0, 0, 29, false, unitless, N/A, no, 
GPS_Data_Nav_3_HS1, 1127, 8, GPS_MSL_altitude, 15, 12, motorola, 10, -20460, -20460, 20470, false, feet, N/A, no, 
GPS_Data_Nav_3_HS1, 1127, 8, GPS_Heading, 31, 16, motorola, 0.01, 0, 0, 655.33, false, Degrees, N/A, no, 
GPS_Data_Nav_3_HS1, 1127, 8, GPS_Speed, 47, 8, motorola, 1, 0, 0, 253, false, MPH, N/A, no, 
GPS_Data_Nav_3_HS1, 1127, 8, GPS_Hdop, 55, 5, motorola, 0.2, 0, 0, 5.8, false, unitless, N/A, no, 
GPS_Data_Nav_3_HS1, 1127, 8, GPS_Vdop, 63, 5, motorola, 0.2, 0, 0, 5.8, false, unitless, N/A, no, 
PowertrainData_9, 1100, 8, GrossTrainWeight_M_Est, 7, 8, motorola, 100, 0, 0, 25300, false, kilogram, N/A, no, 
PowertrainData_9, 1100, 8, RearDiffSumpOil_Te_Est, 15, 8, motorola, 1, -40, -40, 213, false, degC, N/A, no, 
PowertrainData_9, 1100, 8, RearDiffLckMsg2_D_Rq, 19, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, RearDiffLckLamp_D_Rq2, 21, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, EngTrlrCnnct_D_Stat, 23, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, AutoTowAllw_D_StatMnu, 25, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, EngExhMdeQuiet_D2_Stat, 28, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, SuspVlimMsgTxt_B_Rq, 29, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, SpareTireDetct_B_Stat, 30, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, RearDiffMtrRun_B_Stat, 31, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, HvacCmprLim_D_Stat, 34, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, TrailCtlPt_B_Falt, 36, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, TrnNtrlIdlInhbt_B_Rq, 37, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, TrnNtrlIdlExit_B_Rq, 38, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, AutoTowActv_B_Stat, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, RvltnMatchAllw_D_Stat, 41, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_9, 1100, 8, Veh_V_DsplyTrailCtlSet, 47, 6, motorola, 0.5, 0, 0, 31, false, unitless, N/A, no, 
PowertrainData_9, 1100, 8, WakeAlarm1_T_Rq, 55, 15, motorola, 1, 0, 0, 32767, false, minute, N/A, no, 
PowertrainData_9, 1100, 8, WakeAlarm1_B_Typ, 56, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Personality_DSM_Data_HS1, 993, 8, MemSwtch_D_RqAssoc, 2, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Personality_DSM_Data_HS1, 993, 8, MemSwtch_D_RqRecall, 5, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Personality_DSM_Data_HS1, 993, 8, PersStore_D_Actl, 7, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Personality_DSM_Data_HS1, 993, 8, FeatConfigDsmActl, 15, 16, motorola, 1, 0, 0, 65535, false, Undefined, N/A, no, 
Personality_DSM_Data_HS1, 993, 8, FeatNoDsmActl, 31, 16, motorola, 1, 0, 0, 65535, false, Number, N/A, no, 
Personality_DSM_Data_HS1, 993, 8, EmButtn_D_Stat, 44, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Personality_DSM_Data_HS1, 993, 8, PersIndexDsm_D_Actl, 47, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, WiprFront_D_Stat, 3, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, TurnLghtSwtch_D_Stat, 5, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, HeadLghtHiFlash_D_Stat, 7, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnCnclPress, 8, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, AslButtnOnOffPress, 9, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, AslButtnOnOffCnclPress, 10, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, AccButtnGapIncPress, 11, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, AccButtnGapDecPress, 12, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, LghtAmb_D_Sns, 15, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnOnOffCncl, 16, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnOffCnclPress, 17, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnIndxIncPress, 18, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnIndxDecPress, 19, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnDeny_B_Actl, 20, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnCnclResPress, 21, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, LaSwtchPos_D_Stat, 23, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcButtnOffPress, 24, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAsllButtnResPress, 25, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnSetPress, 26, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnSetIncPress, 27, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnSetDecPress, 28, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnResIncPress, 29, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnResDecPress, 30, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcAslButtnOnPress, 31, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, AccButtnGapTogglePress, 32, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, AhbStat_B_Dsply, 33, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, HeadLghtHiOn_B_StatAhb, 34, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, HeadLghtHiFlash_D_Actl, 36, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcButtnOnPress, 37, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcButtnOnOffPress, 38, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, CcButtnOnOffCnclPress, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, TjaButtnOnOffPress, 40, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, HeadLghtHiCtrl_D_RqAhb, 43, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Steering_Data_HS1, 131, 8, WiprFrontSwtch_D_Stat, 47, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, Memory_1_SwPsngr_Stat, 0, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, BLISLEDStatPassSide, 2, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, WndwPsngrSide_D_Stat, 4, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, Pasngr_Lock_Sw_Stat, 6, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, ChildLckFdbckRp_B_Stat, 7, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, Pasngr_Lock_Sw_Cnt, 15, 8, motorola, 1, 0, 0, 255, false, Cnt, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, WndwUpPsngrRear_D_Falt, 19, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, WndwUpPsngrFront_D_Falt, 21, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, Memory_3_SwPsngr_Stat, 22, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, Memory_2_SwPsngr_Stat, 23, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Pass_Dr_Stat_HS1, 819, 8, RollCode_No_ActlPdm, 31, 16, motorola, 1, 0, 0, 65535, false, Unitless, N/A, no, 
Vehicle_Stat_HS1, 753, 8, RollCodeValet, 7, 16, motorola, 1, 0, 0, 65535, false, Unitless, N/A, no, 
Vehicle_Stat_HS1, 753, 8, ApaMdeStat_D_RqDrv_UB, 16, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, ApaMdeStat_D_RqDrv, 19, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, ValetMode_D_Stat_UB, 20, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, RollCodeValet_UB, 21, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, ValetMode_D_Stat, 23, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, CnvtTopPos_Up_Stat_UB, 24, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, CnvtTopPos_Up_Stat, 25, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, CnvtTopPos_Dn_Stat_UB, 26, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, CnvtTopPos_Dn_Stat, 27, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, GlvBoxRleas_No_Actl_UB, 28, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, GlvBoxRleas_No_Actl, 31, 3, motorola, 1, 0, 0, 7, false, unitless, N/A, no, 
Vehicle_Stat_HS1, 753, 8, LpdbDfrstFlOn_B_Rq, 32, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, LpdbAuxBlwr_B_Rq, 33, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, EdmSailMde_B_RqDrv_UB, 34, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, EdmSailMde_B_RqDrv, 35, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, TurnLampRrOut_B_Stat_UB, 36, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, TurnLampRrOut_B_Stat, 37, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, TurnLampRlOut_B_Stat_UB, 38, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, TurnLampRlOut_B_Stat, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, Em_D_Stat, 40, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, LpdbDfrstRearOn_B_Rq_UB, 41, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, LpdbPtc3_B_Rq, 42, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, LpdbPtc2_B_Rq, 43, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, LpdbPtc1_B_Rq, 44, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, LpdbHeatWiprPrk_B_Rq, 45, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, LpdbDfrstRearOn_B_Rq, 46, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, LpdbDfrstFrOn_B_Rq, 47, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, PrkAidSwtch_D_RqDrv_UB, 48, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, PrkAidSwtch_No_Cnt, 52, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
Vehicle_Stat_HS1, 753, 8, PrkAidSwtch_D_RqDrv, 53, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, Em_D_Stat_UB, 54, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, BrkLineLck_D_Stat, 58, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, TrlrAidSetup_D_Rq_UB, 59, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, TrlrAidSetup_D_Rq, 61, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, BrkLineLck_D_Stat_UB, 62, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Vehicle_Stat_HS1, 753, 8, PrkAidSwtch_No_Cnt_UB, 63, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, WndwDrvSide_D_Stat, 1, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, KeyCylSwDrvDr_D_Stat, 3, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, Driver_Lock_Sw_Stat, 5, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, ChildLckPw_D_Rq, 6, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, ChildLckFdbckRd_B_Stat, 7, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, Driver_Lock_Sw_Cnt, 15, 8, motorola, 1, 0, 0, 255, false, Cnt, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, RollCodeDrvDrKeyCyl, 23, 16, motorola, 1, 0, 0, 65535, false, Unitless, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, ChildLckPw_N_Cnt, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, WndwUpDrvRear_D_Falt, 42, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, WndwUpDrvFront_D_Falt, 44, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, RvrseMirrorChime_B_Rq, 45, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Driver_Dr_Stat_HS1, 818, 8, BLISLEDStatDriverSide, 47, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, Power_Liftgate_Rqst, 0, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, Power_Decklid_Rqst, 1, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, LockInhibit, 2, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, L_Pwr_Sliding_Dr_Rqst, 3, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, FobComm_D_Stat, 5, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, ChildLck_D_Dsply, 7, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, Keyfob_Pad_Msg_Count, 15, 8, motorola, 1, 0, 0, 255, false, Counts, N/A, no, 
Locking_Systems_2, 817, 8, RollCodeUnlock, 23, 16, motorola, 1, 0, 0, 65535, false, Unitless, N/A, no, 
Locking_Systems_2, 817, 8, DrTgateExtSwMde_B_Stat, 32, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, Veh_Lock_Status, 34, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, WindowLockout_B_Stat, 35, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, R_Pwr_Sliding_Dr_Rqst, 36, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, Lockmsgtxt_D_Rq, 39, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, Veh_Lock_EvNum, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
Locking_Systems_2, 817, 8, Remote_Device_Feedback, 50, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, Veh_Lock_Requestor, 55, 5, motorola, 1, 0, 0, 31, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, ChildLckMde_B_Stat, 56, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, VehLckInd_D_Rq, 58, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, DrTgateOpen_B_Rq, 59, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Locking_Systems_2, 817, 8, Veh_Lock_Sub_Id, 63, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Personality_APIM_Data2, 1002, 8, CntrStkKeycodeActl, 7, 16, motorola, 1, 0, 0, 65535, false, Undefined, N/A, no, 
Personality_APIM_Data2, 1002, 8, FeatConfigApimActl, 23, 16, motorola, 1, 0, 0, 65535, false, Number, N/A, no, 
Personality_APIM_Data2, 1002, 8, FeatNoApimActl, 39, 16, motorola, 1, 0, 0, 65535, false, Number, N/A, no, 
Personality_APIM_Data2, 1002, 8, CntrStk_D_RqRecall, 52, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Personality_APIM_Data2, 1002, 8, CntrStk_D_RqAssoc, 55, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Personality_APIM_Data2, 1002, 8, PersIndexApim_D_Actl, 63, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
TesterPhysicalReqSOBDM, 2018, 8, TesterPhysicalReqSOBDM, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
ACCDATA_HS1, 390, 8, AccBrkTot_A_Rq, 4, 13, motorola, 0.0039, -20, -20, 11.9449, false, m/s^2, N/A, no, 
ACCDATA_HS1, 390, 8, AccPrpl_A_Pred, 17, 10, motorola, 0.01, -5, -5, 5.23, false, m/s^2, N/A, no, 
ACCDATA_HS1, 390, 8, AccVeh_V_Trg, 32, 9, motorola, 0.5, 0, 0, 255.5, false, kph, N/A, no, 
ACCDATA_HS1, 390, 8, AccResumEnbl_B_Rq, 33, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, AccStopStat_B_Rq, 34, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, CmbbDeny_B_Actl, 37, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, AccBrkPrkEl_B_Rq, 38, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, AccCancl_B_Rq, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, AccPrpl_A_Rq, 49, 10, motorola, 0.01, -5, -5, 5.23, false, m/s^2, N/A, no, 
ACCDATA_HS1, 390, 8, Cmbb_B_Enbl, 50, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, CmbbOvrrd_B_RqDrv, 51, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, CmbbEngTqMn_B_Rq, 52, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, AccDeny_B_Rq, 53, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, AccBrkPrchg_B_Rq, 54, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ACCDATA_HS1, 390, 8, AccBrkDecel_B_Rq, 55, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BrakeSysFeatures_2_HS1, 1046, 8, BpedMove_No_Cnt, 3, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
BrakeSysFeatures_2_HS1, 1046, 8, StabCtlBrk_B_Avail, 4, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BrakeSysFeatures_2_HS1, 1046, 8, Abs_B_Falt, 5, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BrakeSysFeatures_2_HS1, 1046, 8, BpedMove_D_Actl, 7, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
BrakeSysFeatures_2_HS1, 1046, 8, DrvHdcMsg_D_Rq, 10, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
BrakeSysFeatures_2_HS1, 1046, 8, DrvHdcLampInfo_D_Rq, 12, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
BrakeSysFeatures_2_HS1, 1046, 8, BrkLamp_B_Rq, 13, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BrakeSysFeatures_2_HS1, 1046, 8, ChimeBrk_B_Rq, 14, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
BrakeSysFeatures_2_HS1, 1046, 8, TCMode, 15, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
